-0.82533,0.75916,-0.51908,0.7502,0.39992,0.5377,-0.75051,0.21869,0.31385,-1.1265,1.2523,-0.69633,-1.0372,0.89473,-1.0223,0.91871,0.48497,0.30056,-0.069106,-0.36173,-0.064165,-0.75337,0.78327,-0.0038755,-0.56674,1.0161,-0.95913,0.63256,1.2938,-0.56597,0.79684,-1.2935,-1.0425,1.1657,-0.943,1.0628,0.87993,-0.39532,0.44018,-0.84943,-0.78423,-0.31889,0.13654,0.59418,-0.65018,1.0999,-0.96433,0.69609,-0.96253,0.56186,-0.81188,0.77317,1.0496,-0.9101,1.0082,-0.68024,-0.64381,0.24226,-0.44833,0.75344,-0.147,0.7958,-0.3476,-0.5221,0.32445,0.58006,-0.32346,-0.099903,-0.38233,-0.94496,0.68066,-0.084485,-0.87455,0.95841,-0.96328,0.81079,0.95895,-0.1382,0.39329,-0.8486,0.71131,-0.71016,0.47043,-1.0351,-0.79157,0.44535,-0.53481,0.89985,-0.33569,0.72591,-0.55439,0.079288,0.94763,-1.0673,1.136,-0.82624,0.7158,-0.30092,0.44153,-0.74119,-0.80965,0.044298,-0.22822,0.71177,-0.50054,0.90879,-0.90644,0.45591,0.97692,-0.40023,0.86557,-0.94663,-0.54586,0.2323,-0.16975,0.82539,0.41462,0.070443,-0.046277,-0.51879,1.0007,-1.2573,1.1092,-0.84431,-0.80512,0.77896,-0.5106,0.79715,0.66798,-0.87656,0.80854,-0.068057,-0.17746,0.56564,-0.27854,-0.57524,0.67163,-0.90654,0.75429,0.22171,-0.64059,0.46506,-0.74162,0.50518,0.94439,-0.87363,0.97459,-0.65167,-1.0796,1.121,-1.2383,0.29795,0.90044,-0.44718,0.84678,-0.79837,-0.48102,-0.39843,0.37425,0.96888,-0.54125,0.80727,-0.8487,-0.14904,-0.34444,-0.29842,0.17747,0.77706,-0.66105,0.86125,-0.8545,-0.18691,0.99124,-0.56126,0.94571,-0.68004,-0.58786,0.024979,0.0035802,0.78306,0.75746,-0.22288,0.30692,-0.84423,-0.094092,-0.054937,0.45083,0.49262,-0.69094,0.91925,-0.98021,0.5113,-0.91061,0.66178,-0.84547,0.87856,0.86553,-0.36159,0.33794,-0.80869,-0.034589,-0.55821,0.58632,0.13711,-0.76667,0.94207,-1.006,0.62384,0.73254,-0.928,0.89381,-0.21906,-0.68231,0.9537,-0.824,0.068613,0.88353,-0.62371,0.79307,-1.0039,0.21555,-0.64892,0.45345,0.33369,0.16513,-0.58337,0.18204,0.47606,0.65693,-0.06738,0.64629,-0.96665,0.89843,-0.83285,0.807,-0.34213,-0.88517,0.68822,-0.86675,1.022,-0.1284,0.45724,-0.15763,-0.68712,-0.80726,0.35591,-0.61225,0.81956,-0.49403,0.88227,-0.59878,-0.21364,0.95363,-0.86953,0.93413,-0.60177
0.56466,0.68471,-0.83418,0.2802,1.094,-0.90158,0.80014,-0.81974,-1.1893,0.44418,-0.17148,0.62884,0.69263,0.78543,-0.72507,0.33219,0.80525,-0.83891,0.89897,-0.83695,-1.015,0.64964,-0.5861,0.94239,0.88819,-0.0084876,-0.0060784,-0.72532,-0.10598,-1.0879,0.97846,0.020538,0.4549,0.5296,-0.67129,-0.25354,0.45373,-0.95638,0.82988,-0.23145,-1.1941,1.6589,-1.47,1.1677,0.82619,-0.11687,-0.12286,-0.63485,-0.13524,0.76249,-0.5755,-0.45165,-0.00053757,-0.38277,-0.26174,0.60942,-0.53328,0.77466,-0.70327,0.035506,1.0998,-0.59759,1.0901,-0.81832,0.9192,-0.86883,0.92346,-0.85355,-1.1651,0.92501,-1.0756,1.0333,0.47675,0.41704,-0.15963,-0.26403,0.69911,-1.1174,1.0192,-0.38664,0.69828,-0.88287,0.95769,-0.19085,-0.68983,1.0385,-0.9425,0.48317,0.99201,-0.86736,0.88234,-1.1076,-0.41293,-0.3616,-0.15778,0.66808,0.38583,-0.83644,0.79723,-0.15583,-0.70391,1.1643,-1.1309,0.70583,0.8253,-0.27408,0.46097,-0.70508,0.14457,-1.0391,0.7571,-0.18889,-0.65439,0.96468,-0.91383,0.3133,0.86874,-1.0439,0.97531,-0.76423,-0.67907,0.21487,-0.18303,0.83047,-0.091006,0.49064,-0.7212,-0.034229,-0.2726,-0.085151,-0.23462,0.72663,0.74491,-0.615,0.79363,-0.47603,-0.55023,0.25175,-0.60551,0.82154,-0.40481,0.75638,-0.50685,-0.58282,-0.01775,-0.37086,0.3797,0.57734,0.61541,-0.10916,0.20015,-1.0333,0.34317,-0.88475,0.66539,0.2981,-1.0622,1.1539,-1.2967,0.46607,0.67669,-0.23492,0.35618,-0.69982,-0.9584,0.94362,-1.0535,0.25998,0.81353,-0.46253,0.63577,-0.83279,0.19566,-0.7202,0.38914,0.50935,-0.60487,1.0195,-1.1014,0.21414,0.48827,-1.0521,1.1052,-0.021714,-0.91588,1.0534,-1.089,0.66986,0.52879,0.1825,0.15351,-0.58554,0.234,0.65962,-0.46403,-0.27381,0.37358,-0.81711,0.83419,-0.26609,-1.0891,0.8135,-0.80831,0.96452,0.68719,0.22656,0.037826,-0.6623,-0.54439,-0.14808,-0.063285,0.90418,0.65649,-0.26953,0.46805,-0.88903,0.52174,-0.98599,0.77058,0.14431,-0.84279,0.65453,-0.81295,0.71578,-0.86768,0.63506,-0.88687,0.62645,0.94724,-1.1201,0.9001,-0.11599,-0.23411,0.053068,-0.2172,0.74387,-0.72628,0.78519,-0.64487,-0.17831,0.79531,-0.7427,0.80087,-0.49944,-0.45264,0.8792,-0.69254,-0.26306,0.81654,-0.53776,0.81787,-0.88241,-0.031854,-0.37034,0.084899,0.68859
